Name,Handle,Timestamp,Content,Comments,Retweets,Likes,Analytics,Tweet Link
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:05:13.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,3,https://twitter.com/imrankhanlvrPTI/status/1754355472381960512
Zulqarnain,@Zulqarnain15121,2024-02-05T04:05:13.000Z,Ty,0,0,0,2,https://twitter.com/Zulqarnain15121/status/1754355472243597624
Syed Mukhtaj pti,@MukhtajSaid,2024-02-05T04:05:10.000Z,وعلیکم السلام,0,0,0,1,https://twitter.com/MukhtajSaid/status/1754355459119607960
Muhammad Naveed Raza,@Muhamma78000398,2024-02-05T04:05:09.000Z,,0,0,0,0,https://twitter.com/Muhamma78000398/status/1754355456728793261
muhammad ikrama,@ikrama_muhammad,2024-02-05T04:05:09.000Z,laga ha ap mqm ya ppp say sh pti say bhe ho sakte ho ?1,0,0,0,2,https://twitter.com/ikrama_muhammad/status/1754355455344935106
PTI_ Promoti0n,@PtiPromo,2024-02-05T04:05:08.000Z,ہم سوچ دور کی ہی رکھتے ہیں کیونکہ ہماری سوچ قید نہیں ہے,1,0,0,15,https://twitter.com/PtiPromo/status/1754355448952545542
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:05:06.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,3,https://twitter.com/imrankhanlvrPTI/status/1754355442854003104
Fareeha Saeed,@FareehaPTI56,2024-02-05T04:05:04.000Z,Same,0,0,0,1,https://twitter.com/FareehaPTI56/status/1754355434230858044
HIRA KHAN PTI FAN,@AccountSma12644,2024-02-05T04:05:04.000Z,"وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ 
Good morning VISIT my POST",1,0,1,3,https://twitter.com/AccountSma12644/status/1754355433211306036
Imranium,@Mz_Pti,2024-02-05T04:05:03.000Z,Zaror janab ,0,0,1,2,https://twitter.com/Mz_Pti/status/1754355428589232639
Awais Gill PTI,@AwaisGill321,2024-02-05T04:05:01.000Z,"وعلیکم السلام 
صبح بخیر",0,0,0,1,https://twitter.com/AwaisGill321/status/1754355422041944336
Syed Mukhtaj pti,@MukhtajSaid,2024-02-05T04:04:57.000Z,وعلیکم السلام,0,0,0,1,https://twitter.com/MukhtajSaid/status/1754355403930964039
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:04:57.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,3,https://twitter.com/imrankhanlvrPTI/status/1754355402894987644
Amin Chaudhry,@AminChaudhry12,2024-02-05T04:04:52.000Z,#PTI_Followers.       #F4FB.                ,0,0,0,1,https://twitter.com/AminChaudhry12/status/1754355384318378261
Sartrean Existentialist,@SartreanExis10,2024-02-05T04:04:52.000Z,"Rapees komuniti , can't expect anything better than rapeeing and lying all dae.",1,0,0,3,https://twitter.com/SartreanExis10/status/1754355383936942208
vijender yadav rj13 (PTI),@vj07rd196head,2024-02-05T04:04:51.000Z,,0,0,0,2,https://twitter.com/vj07rd196head/status/1754355379100860636
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:04:50.000Z,Stay blessed stay happy,1,0,1,2,https://twitter.com/imrankhanlvrPTI/status/1754355373694230705
Junaid Ahmed,@JunaidA81493132,2024-02-05T04:04:48.000Z,तानाशाही,0,0,0,1,https://twitter.com/JunaidA81493132/status/1754355367327498592
Syed Mukhtaj pti,@MukhtajSaid,2024-02-05T04:04:47.000Z,وعلیکم السلام,0,0,0,2,https://twitter.com/MukhtajSaid/status/1754355362088563124
Shahzaib Khan,@zargarforPTI,2024-02-05T04:04:46.000Z,Fir Kya Faida?,0,0,0,3,https://twitter.com/zargarforPTI/status/1754355356581425535
Hamza Malik,@hamzamalik_pti1,2024-02-05T04:04:39.000Z,True,0,0,0,1,https://twitter.com/hamzamalik_pti1/status/1754355329175859392
PTI Promotion,@Pti_1O,2024-02-05T04:04:38.000Z,پروموشن لسٹ 1 پی ٹی آئی کے ایکٹیو کارکن ایک دوسرےکوفالوکر کےفالو بیک دیں۔اس ٹویٹ کو لائیک اور ری ٹویٹ کرنا مت بھولیں.,0,7,8,20,https://twitter.com/Pti_1O/status/1754355326134939827
Syed Mukhtaj pti,@MukhtajSaid,2024-02-05T04:04:37.000Z,وعلیکم السلام,0,0,0,2,https://twitter.com/MukhtajSaid/status/1754355319969378584
Rahi pti,@rahi49507796,2024-02-05T04:04:34.000Z,"السلام عليكم ورحمة الله وبركاته
جزاك الله",0,0,0,1,https://twitter.com/rahi49507796/status/1754355307852304760
Ailia Zehra,@AiliaZehra,2024-02-05T04:04:34.000Z,Will PTI supporters who have been attacking Aurat March for its “silence” attend this protest?,1,1,5,184,https://twitter.com/AiliaZehra/status/1754355307067715971
Dua Zaynab,@Pti780,2024-02-05T04:04:31.000Z,وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ,0,0,0,10,https://twitter.com/Pti780/status/1754355296133132318
Syed Mukhtaj pti,@MukhtajSaid,2024-02-05T04:04:30.000Z,وعلیکم السلام,1,0,1,2,https://twitter.com/MukhtajSaid/status/1754355290038788325
Bilal Hussain,@me_webdeveloper,2024-02-05T04:04:29.000Z,He is managing campaign against PTI. Report this account.,0,0,0,1,https://twitter.com/me_webdeveloper/status/1754355286754955493
ImranKhan.pti,@BadshahWadani,2024-02-05T04:04:28.000Z,Too much,0,0,0,0,https://twitter.com/BadshahWadani/status/1754355284946845818
Damien Coutant,@PtiDam27FUNTOZ,2024-02-05T04:04:27.000Z,surement une personne de l'ombre,0,0,0,1,https://twitter.com/PtiDam27FUNTOZ/status/1754355280115069389
PTi support only,@SOHAILK32363366,2024-02-05T04:04:27.000Z,Inshallah,0,0,0,0,https://twitter.com/SOHAILK32363366/status/1754355279603405291
malik tariq,@malikta42188569,2024-02-05T04:04:27.000Z,Number 4 inshallah g clean board pti zindabad inshallah,0,0,0,2,https://twitter.com/malikta42188569/status/1754355278097547458
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:04:25.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,1,https://twitter.com/imrankhanlvrPTI/status/1754355269256036612
Zulqarnain,@Zulqarnain15121,2024-02-05T04:04:22.000Z,Ty,0,0,0,0,https://twitter.com/Zulqarnain15121/status/1754355257340014877
Syed Mukhtaj pti,@MukhtajSaid,2024-02-05T04:04:20.000Z,وعلیکم السلام,0,0,1,4,https://twitter.com/MukhtajSaid/status/1754355251077915031
Abdul Shakoor Banday,@banday019,2024-02-05T04:04:17.000Z,"تاریخ انہیں یاد رکھتی ہے جو بڑے خواب دیکھتے ہے اور ان خوابوں کی تعبیر کے لئے مسلسل جدوجہد کرتے رہتے ہیں۔ میرا بھی خواب ہے کہ پاکستان ایک عزم ملک بنے اور میں مرتے دم تک اس کے لئے اپنی جدوجہد جاری رکھو گا انشااللہ""۔
 عمران خان#PTI_Team #اياک_نعبد_و_اياک_نستعين #IshqMurshid",1,0,3,37,https://twitter.com/banday019/status/1754355238881071547
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:04:16.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,2,https://twitter.com/imrankhanlvrPTI/status/1754355233914851746
Habib Ullah PTI,@habibnahk98798,2024-02-05T04:04:16.000Z,What's going with mula,0,0,0,0,https://twitter.com/habibnahk98798/status/1754355231037837810
sherry,@CherieDamour_,2024-02-05T04:04:15.000Z,"Feminists are using this case as an excuse to delegitimize the concept of iddat .. it’s a shame that PTI supporters in their love for their political leader, are cool with undermining a rule that is openly declared in Quran. 
To reduce this period as just a means to confirm…",1,3,4,220,https://twitter.com/CherieDamour_/status/1754355228915228937
Hamza Malik,@hamzamalik_pti1,2024-02-05T04:04:11.000Z,thanks,0,0,0,1,https://twitter.com/hamzamalik_pti1/status/1754355211487809609
Syed Mukhtaj pti,@MukhtajSaid,2024-02-05T04:04:11.000Z,وعلیکم السلام,0,0,0,1,https://twitter.com/MukhtajSaid/status/1754355211320057869
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:04:11.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,2,https://twitter.com/imrankhanlvrPTI/status/1754355210552574083
Rs Bisht,@RaghuvarBisht,2024-02-05T04:04:10.000Z,,0,0,0,2,https://twitter.com/RaghuvarBisht/status/1754355209562702300
Dua Zaynab,@Pti780,2024-02-05T04:04:09.000Z,وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ,0,0,0,2,https://twitter.com/Pti780/status/1754355202864341002
Zulqarnain,@Zulqarnain15121,2024-02-05T04:04:05.000Z,Ty,0,0,0,1,https://twitter.com/Zulqarnain15121/status/1754355187148312969
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:04:03.000Z,بالکل یہی سوچ رہا ہوں,0,0,0,0,https://twitter.com/imrankhanlvrPTI/status/1754355177685991725
Amin Chaudhry,@AminChaudhry12,2024-02-05T04:04:02.000Z,,0,0,0,2,https://twitter.com/AminChaudhry12/status/1754355173978230830
HIRA KHAN PTI FAN,@AccountSma12644,2024-02-05T04:04:01.000Z,"وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ 
Good morning VISIT my POST",0,0,0,0,https://twitter.com/AccountSma12644/status/1754355168525644230
pti_promotion,@Pti_Promotions_,2024-02-05T04:03:59.000Z," صبح کی پروموشن!

ان 9 اکاؤنٹس کو فالو کریں
100 فیصد فالو بیک ملے گا

ری پوسٹ کرنا نہ بھولیں!",3,4,4,38,https://twitter.com/Pti_Promotions_/status/1754355161110307170
Syed Mukhtaj pti,@MukhtajSaid,2024-02-05T04:03:57.000Z,وعلیکم السلام,0,0,0,3,https://twitter.com/MukhtajSaid/status/1754355155133194247
Doctor X,@Doctor_X252,2024-02-05T04:03:51.000Z,Follow me for follow back ,0,0,1,2,https://twitter.com/Doctor_X252/status/1754355129921552417
Syed Mukhtaj pti,@MukhtajSaid,2024-02-05T04:03:47.000Z,Good morning,0,0,0,2,https://twitter.com/MukhtajSaid/status/1754355110195417557
Shahryar Khan,@Shahryarshari03,2024-02-05T04:03:45.000Z,Han na bazz aen ga mohabat sa PTI,0,0,0,0,https://twitter.com/Shahryarshari03/status/1754355103400595778
Saad Saeed,@SaadSaeed18,2024-02-05T04:03:44.000Z,"NA-103 Faisalabad, Vote for PTI Ali Sarfaraz",0,0,0,3,https://twitter.com/SaadSaeed18/status/1754355097100754981
Awais Gill PTI,@AwaisGill321,2024-02-05T04:03:43.000Z,"وعلیکم السلام 
صبح بخیر",0,0,0,0,https://twitter.com/AwaisGill321/status/1754355095561523209
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:03:43.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,1,2,https://twitter.com/imrankhanlvrPTI/status/1754355094290653335
Mano,@ManoBilli7194,2024-02-05T04:03:40.000Z,کشمیر سے زیادہ تکلیف میں pti والے ہیں,0,0,0,1,https://twitter.com/ManoBilli7194/status/1754355082362015780
GUNJAN TRIPATHI,@GUNJANTRIPATH20,2024-02-05T04:03:38.000Z,#reactivethefellowship,0,1,0,7,https://twitter.com/GUNJANTRIPATH20/status/1754355074250523133
Pti USA,@merijanpti,2024-02-05T04:03:34.000Z,"ٹرانسفارمر کھمبے ،روڈ،نالی 
کیلئے ووٹ بلدیاتی الیکشن میں دینا یہ قومی الیکشن ہےاس میں ووٹ قومی غیرت اور خود مختاری کو دینا ",1,1,3,29,https://twitter.com/merijanpti/status/1754355055673901471
HUM News English,@humnews_english,2024-02-05T04:03:34.000Z,"Was Justice Minallah heckled by PTI activists in London?
Read more: https://ow.ly/C8bW50QxIzi",0,0,4,19,https://twitter.com/humnews_english/status/1754355055669432814
Zahra,@zeetareen,2024-02-05T04:03:32.000Z,"Tasveer Imran Khan ke laga rakhi hai aur vote Sheikh Rasheed ko ??? Sharam karo! 
Only vote for PTI candidate!",0,0,0,4,https://twitter.com/zeetareen/status/1754355049499705589
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:03:31.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,1,https://twitter.com/imrankhanlvrPTI/status/1754355044156076038
Press Trust of India,@PTI_News,2024-02-05T04:03:26.000Z,VIDEO | “It’s a matter of happiness for us. This is happening for the first time in history that a leader would come out from jail to take an oath again as a member of the Parliament. I want to thank our elder brother (Delhi CM) Arvind Kejriwal for showing trust in him” says…,2,2,7,2.7K,https://twitter.com/PTI_News/status/1754355024153747738
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:03:26.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,1,https://twitter.com/imrankhanlvrPTI/status/1754355023226585175
Alizay Shah,@Alizay_S786,2024-02-05T04:03:25.000Z,Absolutely right,0,0,1,3,https://twitter.com/Alizay_S786/status/1754355019820736920
Awais Gill PTI,@AwaisGill321,2024-02-05T04:03:21.000Z,انا للہ وانا الیہ راجعون,0,0,0,3,https://twitter.com/AwaisGill321/status/1754355000325677263
Syed Mukhtaj pti,@MukhtajSaid,2024-02-05T04:03:20.000Z,وعلیکم السلام,0,0,0,2,https://twitter.com/MukhtajSaid/status/1754354999012786209
yasir ali pti pakistan,@yasiralipt8669,2024-02-05T04:03:20.000Z,اِیَّاكَ نَعْبُدُ وَ اِیَّاكَ نَسْتَعِیْنُنَصْرٌ مِّن اللَّهِ وَفَتْحٌ قَرِيب ( افتخار ),0,0,0,3,https://twitter.com/yasiralipt8669/status/1754354996311670843
PTI Mardan,@ahmad47944,2024-02-05T04:03:17.000Z,"ایک آدمی جیل میں بیٹھا ہے اور اسے بس ایک ہی امید ہے کہ اس کا ووٹر نکلے گا 8 تاریخ کو۔ اب تک اسے 31 سال کی سزا ہو چکی ہے وہ ہر سزا کے بعد مسکراتا ہے اور کہتا ہے 8 فروری۔
عمران ریاض#کپتان_کی_آزادی_ووٹ_سے",0,0,0,9,https://twitter.com/ahmad47944/status/1754354985431712109
EyePoint Tv,@EyePointTv,2024-02-05T04:03:17.000Z,No doubt social media ko PTI ne bator siyasi hathyar istemal kua.,0,0,0,2,https://twitter.com/EyePointTv/status/1754354985318621502
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:03:16.000Z,آمین,0,0,0,0,https://twitter.com/imrankhanlvrPTI/status/1754354980780192250
Luke Smiths,@SmithsLuke51035,2024-02-05T04:03:16.000Z,"I guess it's okay for kukies MLA to start and sponsored the genocide of meiteis. But the meiteis can't even meet their representative??? Next thing you are gonna dictate when can I shit, when can I fart??",0,0,0,0,https://twitter.com/SmithsLuke51035/status/1754354979215950184
the king,@Asif_Saqi1,2024-02-05T04:03:14.000Z,inshaAllah vote PTI ka,0,0,0,0,https://twitter.com/Asif_Saqi1/status/1754354971565269104
Syed Mukhtaj pti,@MukhtajSaid,2024-02-05T04:03:11.000Z,وعلیکم السلام,1,0,1,6,https://twitter.com/MukhtajSaid/status/1754354962048438566
ذمـــــــــل⁦⁦⁦⁦⁩ PTI,@its_all29,2024-02-05T04:03:10.000Z,#کپتان_کی_آزادی_ووٹ_سے183دنوں سے قید ہے پر قائم ہے,0,4,5,28,https://twitter.com/its_all29/status/1754354956285653496
Rahi pti,@rahi49507796,2024-02-05T04:03:09.000Z,,0,0,0,1,https://twitter.com/rahi49507796/status/1754354951999131928
Nauman khan,@noumijan007,2024-02-05T04:03:08.000Z,Walaikumusalm,1,0,1,0,https://twitter.com/noumijan007/status/1754354949385814167
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:03:05.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,1,https://twitter.com/imrankhanlvrPTI/status/1754354936018518340
احــــــمد PTI 2.0,@GH0889,2024-02-05T04:03:05.000Z,"7 دن پہلے نظر چیک کروانے گیا تھا 
ڈاکٹر بولا یہ کتنے کا نوٹ ہے 
میں نے کہا باہر دھوپ میں چیک کرکے آتا ہوں 
باہر نکلا تو 5000 کا نوٹ تھا 
ڈاکٹر آج تک مجھے ڈھونڈ رہا ہے  ",1,1,3,19,https://twitter.com/GH0889/status/1754354935552979159
Syed Mukhtaj pti,@MukhtajSaid,2024-02-05T04:03:03.000Z,وعلیکم السلام,0,0,0,2,https://twitter.com/MukhtajSaid/status/1754354927013405038
_ Naz_PTI,@NAZI99999999999,2024-02-05T04:03:03.000Z,توبہ نانی ہر کام مین 420,0,0,0,4,https://twitter.com/NAZI99999999999/status/1754354926983987267
Rahi pti,@rahi49507796,2024-02-05T04:03:00.000Z,,0,0,1,2,https://twitter.com/rahi49507796/status/1754354915613536520
Irma Khan#943,@Irum_khan35,2024-02-05T04:03:00.000Z,"السَّلاَمُ عَلَيْكُمْ وَرَحْمَةُ اللهِ وَبَرَكَاتُهُ

اَللَّهُمَّ صَلِّ عَلٰى سَيِّدِنَا مُحَمَّدٍ وَعَلٰى آلِ سَيِّدِنَا مُحَمَّد

اللہ تعالیٰ خوش آباد رکھے اور تمام بیماروں کو صحت وتندرستی عطا فرمائے 
آمین ثم آمین#صباح_الخير #PTI_Folllowers",10,2,10,45,https://twitter.com/Irum_khan35/status/1754354913021141373
Zafar Cheema PTI USA official,@ZafarCheemapti,2024-02-05T04:02:59.000Z,"فری بینگن
محمد اسلم گھمن #NA74 انتخابی نشان بینگن",1,3,7,73,https://twitter.com/ZafarCheemapti/status/1754354909162426613
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:02:58.000Z,"ﻭَﻋَﻠَﻴــْﻜُﻢﺍﻟﺴَّـــﻼَﻡُ ﻭَﺭَﺣْﻤَﺔُ ﺍﻟﻠﻪِ ﻭَﺑَﺮَﻛـَـﺎﺗُﻪ
             صبـــح بخیـــر
اَللّٰھُمَّ صَلِّ عَلٰی سَیِّدِنَا وَمَوۡلَانَا مُحَمَّدٍ وَّعَلٰی اٰلِہٖ وَسَلِّمۡ",0,0,0,3,https://twitter.com/imrankhanlvrPTI/status/1754354907182776489
Abdullah Shahid,@AbdullahSh21708,2024-02-05T04:02:55.000Z,Vote for PTI InshAllah ,0,0,0,12,https://twitter.com/AbdullahSh21708/status/1754354893891223683
PTI oman,@omanpti334,2024-02-05T04:02:55.000Z,Check out ᐗ 𝗮𝗾  𝗮𝘄𝗮𝘇's video! #TikTok,0,0,0,0,https://twitter.com/omanpti334/status/1754354892167074164
Syed Mukhtaj pti,@MukhtajSaid,2024-02-05T04:02:53.000Z,وعلیکم السلام,0,0,0,3,https://twitter.com/MukhtajSaid/status/1754354884025962754
Umair Kardar,@KardarUmair,2024-02-05T04:02:52.000Z,Good morning X world Have a nice and joy full day#Nikkah #IshqMurshid #PTI_Team #Islamabad #Murree #Karachi #ImranKhanPTI,4,3,8,69,https://twitter.com/KardarUmair/status/1754354879101878781
Nauman khan,@noumijan007,2024-02-05T04:02:51.000Z,,0,0,0,1,https://twitter.com/noumijan007/status/1754354878028079557
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:02:51.000Z,ماشاءاللہ,0,0,0,2,https://twitter.com/imrankhanlvrPTI/status/1754354874408464639
Pandi Khan,@PandikhanPTI,2024-02-05T04:02:50.000Z,ایک بابا جی نے جیب میں ہاتھ ڈال کر موبائل نکالا اور اس کے شیشے پر ٹک ٹک کر کے کہا کہ جس کے پاس شیشے کا موبائل (سمارٹ فون) ہے، وہ نواز شریف کو ووٹ نہیں دے گا۔ شیشے والے موبائل نے دنیا کو بدل دیا ہے۔ حبيب اكرم,0,0,0,3,https://twitter.com/PandikhanPTI/status/1754354871065780328
Travel To Northe,@Travel_To_North,2024-02-05T04:02:48.000Z,Woow,1,0,1,1,https://twitter.com/Travel_To_North/status/1754354865650749692
Mudassar Khanzada PTI,@khans_speaks,2024-02-05T04:02:48.000Z,,0,0,0,1,https://twitter.com/khans_speaks/status/1754354864858017826
HIRA KHAN PTI FAN,@AccountSma12644,2024-02-05T04:02:47.000Z,"وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ 
Good morning VISIT my POST",0,0,0,0,https://twitter.com/AccountSma12644/status/1754354857526407413
Press Trust of India,@PTI_News,2024-02-05T04:02:41.000Z,"STORY | Fusion band Shakti wins best global music album Grammy for 'This Moment'

READ: https://ptinews.com/story/entertainment/Fusion-band-Shakti-wins-best-global-music-album-Grammy-for--This-Moment-/1266782…",0,1,8,1.5K,https://twitter.com/PTI_News/status/1754354834701173015
HIRA KHAN PTI FAN,@AccountSma12644,2024-02-05T04:02:40.000Z,"وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ 
Good morning VISIT my POST",0,0,0,1,https://twitter.com/AccountSma12644/status/1754354829093126350
Awais Gill PTI,@AwaisGill321,2024-02-05T04:02:39.000Z,آمین,0,0,0,3,https://twitter.com/AwaisGill321/status/1754354824462713195
Amin Chaudhry,@AminChaudhry12,2024-02-05T04:02:38.000Z,#PTI_Followers.       #F4FB.               ,0,0,0,2,https://twitter.com/AminChaudhry12/status/1754354822462025830
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:02:37.000Z,یسسس,0,0,0,1,https://twitter.com/imrankhanlvrPTI/status/1754354819563712729
FarazKhan,@farazkhan432,2024-02-05T04:02:36.000Z,Bhai yeh pti waloon ko lolli pop hai k 1.5 years ke baat hai phir aP aajana lol,0,0,0,1,https://twitter.com/farazkhan432/status/1754354814388224102
Mahi م,@bintehaajra,2024-02-05T04:02:34.000Z,Done ,0,0,0,3,https://twitter.com/bintehaajra/status/1754354804531376636
لاریب فاطمہ,@LaraibFatma,2024-02-05T04:02:34.000Z,فالو بیک پلیز,0,0,0,3,https://twitter.com/LaraibFatma/status/1754354804426715347
HIRA KHAN PTI FAN,@AccountSma12644,2024-02-05T04:02:32.000Z,"وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ 
Good morning VISIT my POST",0,0,0,1,https://twitter.com/AccountSma12644/status/1754354797543591949
xx,@pspatilsbi,2024-02-05T04:02:30.000Z,      ,0,0,0,0,https://twitter.com/pspatilsbi/status/1754354788404502617
ذیشان اعوان,@ZR875,2024-02-05T04:02:28.000Z,Walaikumassalam,0,0,0,0,https://twitter.com/ZR875/status/1754354777969033690
Saim Rizvi,@Saim631553Saim,2024-02-05T04:02:26.000Z,خوش رہیں اور خوشیاں بانٹیں,0,0,1,1,https://twitter.com/Saim631553Saim/status/1754354771736101333
HIRA KHAN PTI FAN,@AccountSma12644,2024-02-05T04:02:24.000Z,"وَعَلَيْكُم السَّلَام وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ 
Good morning VISIT my POST",0,0,0,1,https://twitter.com/AccountSma12644/status/1754354764572168326
Abdul Ahad Maviya,@BRL27D,2024-02-05T04:02:22.000Z,,0,0,1,3,https://twitter.com/BRL27D/status/1754354752710672484
کـــͥـــͫـــͣـــᷜـــــــا مــــــــــــی,@imrankhanlvrPTI,2024-02-05T04:02:21.000Z,آمین,0,0,0,2,https://twitter.com/imrankhanlvrPTI/status/1754354750965858783
